timestamp,j1,j2,j3,j4,j5,j6,j7
1680046935.2721162,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.3380432,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.4032423,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.4698675,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.5351336,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.6019866,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.6701772,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.736906,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.8034816,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.8708045,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046935.9395747,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.004285,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.0701928,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.1363862,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.2047465,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.269088,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.3357882,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.403908,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.4716308,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.5386295,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.6029203,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.6687381,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.7367997,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.8071668,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.8731098,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046936.9620717,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.0403626,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.1044488,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.172984,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.2370586,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.306286,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.3716917,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.4398646,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.5050535,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.5727966,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.6380413,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.7037911,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.7700443,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.8381772,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.9043365,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046937.9744415,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.0385356,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.1054323,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.174887,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.2381709,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.3065326,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.3703022,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.4385366,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.5038373,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.5711658,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.6386924,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.7065716,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.7718492,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.86139,-5.729577951308232e-05,0.011631043241155712,0.0,95.0,0.0,0.0,-0.006016056848873644
1680046938.945091,-5.729577951308232e-05,0.011631043241155712,0.0018571867917280827,94.94975013481637,-0.03118597659025113,-0.08053267760314498,-0.006016056848873644
1680046939.0079503,-5.729577951308232e-05,0.011631043241155712,0.002363531490050974,94.9163088472217,-0.04995049146896946,-0.14348880073607972,-0.006016056848873644
1680046939.0752673,-5.729577951308232e-05,0.011631043241155712,0.012369067129849753,94.87484719928342,-0.06715726710761771,-0.17876909311557654,-0.006016056848873644
1680046939.137655,-5.729577951308232e-05,0.011631043241155712,0.013128848703544804,94.88698469492597,-0.07733971185482602,-0.18310110216144437,-0.006016056848873644
1680046939.2070768,-5.729577951308232e-05,0.011631043241155712,0.044823511974549035,94.88202201408885,-0.09334831810744504,-0.15434111187973087,-0.006016056848873644
1680046939.2732983,-5.729577951308232e-05,0.011631043241155712,0.04791156466736979,94.90340482390627,-0.09277253169422295,-0.13384739340651208,-0.006016056848873644
1680046939.3360791,-5.729577951308232e-05,0.011631043241155712,0.0568740383118751,94.91938401922667,-0.10057525320566896,-0.12428820761064685,-0.006016056848873644
1680046939.4068823,-5.729577951308232e-05,0.011631043241155712,0.0660867237620053,94.94596124436568,-0.13408741437181249,-0.12479449453401514,-0.006016056848873644
1680046939.472577,-5.729577951308232e-05,0.011631043241155712,0.04781062409457704,94.9940893192562,-0.1526855214657843,-0.10137275704448712,-0.006016056848873644
1680046939.538599,-5.729577951308232e-05,0.011631043241155712,0.05205988433807107,95.0326614557097,-0.16386298237134156,-0.08507667255858564,-0.006016056848873644
1680046939.6048324,-5.729577951308232e-05,0.011631043241155712,0.047175072350626124,95.06328035212952,-0.1634855660924046,-0.07504200663876759,-0.006016056848873644
1680046939.6712725,-5.729577951308232e-05,0.011631043241155712,0.026299849220649207,95.08037495849032,-0.16205748668636488,-0.069575291864723,-0.006016056848873644
1680046939.7378886,-5.729577951308232e-05,0.011631043241155712,-0.011159099659771243,95.1016204346176,-0.18470108154762954,-0.01462185067728683,-0.006016056848873644
1680046939.8053231,-5.729577951308232e-05,0.011631043241155712,-0.04633454985960839,95.11576008479592,-0.12049459396365592,0.13589295771804188,-0.006016056848873644
1680046939.8727112,-5.729577951308232e-05,0.011631043241155712,-0.07608297030910194,95.11325039422053,-0.19600678463470445,0.4895256266297281,-0.006016056848873644
1680046939.941946,-5.729577951308232e-05,0.011631043241155712,-0.09199940157659725,95.1243235441087,-0.32437102576462706,1.2562139140424335,-0.006016056848873644
1680046940.0063117,-5.729577951308232e-05,0.011631043241155712,-0.09911309929583823,95.13522558986436,-0.4744114591754993,2.343397449234189,-0.006016056848873644
1680046940.075938,-5.729577951308232e-05,0.011631043241155712,-0.07653061754896484,95.13244822715356,-0.843032120436618,3.3994718182435406,-0.006016056848873644
1680046940.139992,-5.729577951308232e-05,0.011631043241155712,-0.0629425046910228,95.13112155600231,-1.0760276945309286,4.442782024213344,-0.006016056848873644
1680046940.2073057,-5.729577951308232e-05,0.011631043241155712,-0.014938448316588193,94.98245119799539,-1.6706819115461187,5.392964486448804,-0.006016056848873644
1680046940.272125,-5.729577951308232e-05,0.011631043241155712,0.018252794712175557,94.88711924152254,-2.0387711908702286,6.628169293074734,-0.006016056848873644
1680046940.338631,-5.729577951308232e-05,0.011631043241155712,0.039154593446912855,94.85486580357022,-2.550248900157797,7.949055112688725,-0.006016056848873644
1680046940.4060676,-5.729577951308232e-05,0.011631043241155712,0.03482565086768474,94.8326324522704,-3.08456110098669,8.71993390594028,-0.006016056848873644
1680046940.4731264,-5.729577951308232e-05,0.011631043241155712,0.02714138651643694,94.83261288750491,-3.4807452308712357,9.037057319891701,-0.006016056848873644
1680046940.540978,-5.729577951308232e-05,0.011631043241155712,0.03577593364909504,94.8939557857916,-4.024151719391561,9.144242016608501,-0.006016056848873644
1680046940.6064134,-5.729577951308232e-05,0.011631043241155712,0.10291855119566051,94.921584793654,-4.397545542313324,9.145991322645173,-0.006016056848873644
1680046940.6726885,-5.729577951308232e-05,0.011631043241155712,0.17909780038876022,94.9378307965465,-4.760823531470436,9.116068902330412,-0.006016056848873644
1680046940.73993,-5.729577951308232e-05,0.011631043241155712,0.2709901281181182,94.8879487195558,-5.603108447828475,7.716995722053156,-0.006016056848873644
1680046940.8294733,-5.729577951308232e-05,0.011631043241155712,0.3736542684996351,94.84721195917069,-6.958359139311995,5.5769713123304285,-0.006016056848873644
1680046940.9078112,-5.729577951308232e-05,0.011631043241155712,0.5022800831271041,94.81851413130268,-7.859601881320032,2.5571158690724616,-0.006016056848873644
1680046940.970717,-5.729577951308232e-05,0.011631043241155712,0.6520998056072003,94.76815286790097,-8.887791450475042,0.25650984265016064,-0.006016056848873644
1680046941.0406172,-5.729577951308232e-05,0.011631043241155712,0.7826374768790636,94.73486289437531,-9.640785457013223,-2.473904699411719,-0.006016056848873644
1680046941.1076055,-5.729577951308232e-05,0.011631043241155712,0.8671334519108598,94.76435122868034,-10.312236897862398,-4.085577382473559,-0.006016056848873644
1680046941.173759,-5.729577951308232e-05,0.011631043241155712,0.929144236926895,94.69016247724919,-10.8887875910157,-4.969139496415266,-0.006016056848873644
1680046941.2377737,-5.729577951308232e-05,0.011631043241155712,1.0028337573292063,94.54301241227306,-11.065786045848114,-5.234681256204851,-0.006016056848873644
1680046941.3041692,-5.729577951308232e-05,0.011631043241155712,1.0696238016628783,94.30612799386233,-11.20534035480103,-5.240918696111805,-0.006016056848873644
1680046941.3710256,-5.729577951308232e-05,0.011631043241155712,1.1148877238929664,94.04019372724584,-11.249014327349286,-4.134787626807096,-0.006016056848873644
1680046941.4362857,-5.729577951308232e-05,0.011631043241155712,1.1643692087922979,93.73995905304864,-11.348715529420723,-3.4632783654122363,-0.006016056848873644
1680046941.503535,-5.729577951308232e-05,0.011631043241155712,1.2077924403996256,93.55696199395268,-11.375774676872084,-3.0430025845763,-0.006016056848873644
1680046941.570697,-5.729577951308232e-05,0.011631043241155712,1.301028920257572,93.52630919001368,-11.386780215391724,-2.8850982855083345,-0.006016056848873644
1680046941.6388218,-5.729577951308232e-05,0.011631043241155712,1.4304611894131867,93.57041416979015,-11.369987523336277,-2.221120381207939,-0.006016056848873644
1680046941.7055125,-5.729577951308232e-05,0.011631043241155712,1.487549080645941,93.56920033690103,-11.419698704672832,-1.5747406462265872,-0.006016056848873644
1680046941.772227,-5.729577951308232e-05,0.011631043241155712,1.5003698924729925,93.56296695217611,-11.433798370322911,-0.4822838608407949,-0.006016056848873644
1680046941.838509,-5.729577951308232e-05,0.011631043241155712,1.465073363989994,93.59205119921896,-11.521495630803045,0.7204056721216432,-0.006016056848873644
1680046941.904215,-5.729577951308232e-05,0.011631043241155712,1.44104801380999,93.63375606949668,-11.591002605560362,1.9057316073226929,-0.006016056848873644
1680046941.9729724,-5.729577951308232e-05,0.011631043241155712,1.4076549232240794,93.69970711704478,-11.629410891977251,3.057407877519239,-0.006016056848873644
1680046942.0382302,-5.729577951308232e-05,0.011631043241155712,1.3692362811680674,93.74251189359916,-11.654106674069084,4.150572376819781,-0.006016056848873644
1680046942.1044,-5.729577951308232e-05,0.011631043241155712,1.3859347182794295,93.731194580241,-11.620166590223597,5.6971122888634795,-0.006016056848873644
1680046942.1714637,-5.729577951308232e-05,0.011631043241155712,1.4712287248516702,93.66566500689285,-11.341865585418013,8.334487911504752,-0.006016056848873644
1680046942.2374852,-5.729577951308232e-05,0.011631043241155712,1.5526869109452797,93.49982329132635,-10.721098132559085,11.169061436487212,-0.006016056848873644
1680046942.3057358,-5.729577951308232e-05,0.011631043241155712,1.594015159317145,93.46784555614539,-9.493178924424043,13.07621548265955,-0.006016056848873644
1680046942.371381,-5.729577951308232e-05,0.011631043241155712,1.591605210604662,93.36070749329915,-8.270016304877487,15.336955359093423,-0.006016056848873644
1680046942.4384053,-5.729577951308232e-05,0.011631043241155712,1.5774033705580877,93.2092480942358,-6.507406460505514,18.260250900859504,-0.006016056848873644
1680046942.5044754,-5.729577951308232e-05,0.011631043241155712,1.5021717944232087,93.05207778469281,-5.6935739599492265,20.03797710058346,-0.006016056848873644
1680046942.5737138,-5.729577951308232e-05,0.011631043241155712,1.4139386905696725,92.93717623373264,-5.338203307882054,20.463286392958125,-0.006016056848873644
1680046942.6406596,-5.729577951308232e-05,0.011631043241155712,1.3620638440503967,92.92743344425458,-5.287331094406646,20.614704573363383,-0.006016056848873644
1680046942.7059386,-5.729577951308232e-05,0.011631043241155712,1.3218473204619556,92.93818408785899,-5.787998161676626,20.51879887073619,-0.006016056848873644
1680046942.772605,-5.729577951308232e-05,0.011631043241155712,1.3767760534646456,92.94276884864016,-6.755033915344285,17.270114320619825,-0.006016056848873644
1680046942.8379824,-5.729577951308232e-05,0.011631043241155712,1.543539045066808,92.95932652502464,-8.061870796469428,14.314648917545867,-0.006016056848873644
1680046942.9052558,-5.729577951308232e-05,0.011631043241155712,1.6304304124157944,92.8346190066793,-8.028192430454581,12.765730618542051,-0.006016056848873644
1680046942.9698584,-5.729577951308232e-05,0.011631043241155712,1.8075304237126346,92.56043007192027,-8.647226629412565,8.45998059891761,-0.006016056848873644
1680046943.0390584,-5.729577951308232e-05,0.011631043241155712,1.9471213478491336,92.33192993280556,-9.086732342421385,4.740683495468119,-0.006016056848873644
1680046943.1030765,-5.729577951308232e-05,0.011631043241155712,2.187215070879624,92.20893826875508,-9.336957491112905,1.8281083385620036,-0.006016056848873644
1680046943.1703901,-5.729577951308232e-05,0.011631043241155712,2.3674889942120743,92.10067390425118,-9.477003182897398,-0.7956033376891867,-0.006016056848873644
1680046943.2369392,-5.729577951308232e-05,0.011631043241155712,2.5505620815794643,92.0364710724446,-9.544523926062581,-2.8449096414593242,-0.006016056848873644
1680046943.3077476,-5.729577951308232e-05,0.011631043241155712,2.6530802847384223,91.92526508533575,-9.573991392866233,-4.449406877777193,-0.006016056848873644
1680046943.372367,-5.729577951308232e-05,0.011631043241155712,2.6996538058159274,91.75753188575537,-9.620714116905944,-5.73318733474126,-0.006016056848873644
1680046943.4394696,-5.729577951308232e-05,0.011631043241155712,2.7966601514336205,91.47449698462286,-9.656491109941832,-7.1411170659814545,-0.006016056848873644
1680046943.5164807,-5.729577951308232e-05,0.011631043241155712,2.8047703079863666,91.29375647302052,-9.970119247291684,-7.858563913438346,-0.006016056848873644
1680046943.5863256,-5.729577951308232e-05,0.011631043241155712,2.7158735273147485,91.16575945838699,-10.611316225526785,-7.8652823366250075,-0.006016056848873644
1680046943.6521878,-5.729577951308232e-05,0.011631043241155712,2.4224026502264735,91.06609213949943,-11.679939060294998,-7.797646196170554,-0.006016056848873644
1680046943.717361,-5.729577951308232e-05,0.011631043241155712,1.9486857607990657,91.07106769192302,-12.873400339738687,-7.900290420177285,-0.006016056848873644
1680046943.7867134,-5.729577951308232e-05,0.011631043241155712,1.3528916584841788,91.0033213835151,-14.228718325971798,-8.164982404257849,-0.006016056848873644
1680046943.850476,-5.729577951308232e-05,0.011631043241155712,0.7682320935338396,90.93236582869497,-15.63352574826586,-7.963315378824838,-0.006016056848873644
1680046943.9164472,-5.729577951308232e-05,0.011631043241155712,0.18278669636051603,90.87417131050015,-16.97035293922164,-7.537036147070275,-0.006016056848873644
1680046943.9829237,-5.729577951308232e-05,0.011631043241155712,-0.30454650187390087,90.65814946271192,-18.29535269617793,-7.2364628428655635,-0.006016056848873644
1680046944.056393,-5.729577951308232e-05,0.011631043241155712,-0.9043447400589351,90.48144153210906,-19.867889896237926,-6.914031162359954,-0.006016056848873644
1680046944.1573904,-5.729577951308232e-05,0.011631043241155712,-1.522847282976059,90.51164199728859,-21.853474021999027,-6.467228571903263,-0.006016056848873644
1680046944.2512038,-5.729577951308232e-05,0.011631043241155712,-2.206290975626967,90.49610353349165,-24.49038280701074,-4.0781088191581745,-0.006016056848873644
1680046944.3163674,-5.729577951308232e-05,0.011631043241155712,-3.127640588892074,90.36550526867478,-27.08610696977191,-2.625828125805782,-0.006016056848873644
1680046944.3836293,-5.729577951308232e-05,0.011631043241155712,-4.389098561654599,89.91353962796094,-30.341550004721103,-1.9949491926740137,-0.006016056848873644
1680046944.4492548,-5.729577951308232e-05,0.011631043241155712,-5.398123880895618,89.4621551367974,-33.60201721118867,-1.689414157624043,-0.006016056848873644
1680046944.5187595,-5.729577951308232e-05,0.011631043241155712,-6.467545496390418,88.92748686618681,-36.88489737141869,-2.4894701164219555,-0.006016056848873644
1680046944.5883389,-5.729577951308232e-05,0.011631043241155712,-7.549698009830976,88.04609706715053,-39.382560376423584,-5.924080660847423,-0.006016056848873644
1680046944.653434,-5.729577951308232e-05,0.011631043241155712,-8.617990620342827,86.73725296434009,-41.88146371283564,-10.906325735824232,-0.006016056848873644
1680046944.7190938,-5.729577951308232e-05,0.011631043241155712,-9.686779955036776,85.26791287037538,-44.051283939437205,-15.894485217867803,-0.006016056848873644
1680046944.78656,-5.729577951308232e-05,0.011631043241155712,-10.383053861028927,83.49814477057004,-45.17860074657124,-20.726116249119713,-0.006016056848873644
1680046944.850169,-5.729577951308232e-05,0.011631043241155712,-10.79817604993061,81.63278707307087,-46.30307458920585,-26.912384725735237,-0.006016056848873644
1680046944.9160378,-5.729577951308232e-05,0.011631043241155712,-11.274860905019672,79.3484578133818,-46.882486472949765,-35.08374554505721,-0.006016056848873644
1680046944.9864306,-5.729577951308232e-05,0.011631043241155712,-11.735779025562117,76.94034604782104,-46.90603334722993,-42.086960577147224,-0.006016056848873644
1680046945.0518813,-5.729577951308232e-05,0.011631043241155712,-12.00288423062074,74.36620581229134,-46.82693182034691,-47.97077054732897,-0.006016056848873644
1680046945.121018,-5.729577951308232e-05,0.011631043241155712,-12.165826701647859,71.96837448869965,-46.438123329029416,-53.85891631976318,-0.006016056848873644
1680046945.1859026,-5.729577951308232e-05,0.011631043241155712,-12.421429098326627,70.23255548103604,-46.00931091909915,-57.5454567492462,-0.006016056848873644
1680046945.2507055,-5.729577951308232e-05,0.011631043241155712,-12.601134835650296,70.0,-44.870672836658756,-58.42353163645643,-0.006016056848873644
1680046945.3169248,-5.729577951308232e-05,0.011631043241155712,-12.774527201994694,70.0,-44.378361345112296,-58.37796068047308,-0.006016056848873644
1680046945.386247,-5.729577951308232e-05,0.011631043241155712,-12.924298219411806,70.0,-44.08824874599131,-58.063116950552974,-0.006016056848873644
1680046945.452121,-5.729577951308232e-05,0.011631043241155712,-13.124076324780894,70.0,-44.099622322878886,-58.63407247989293,-0.006016056848873644
1680046945.5206017,-5.729577951308232e-05,0.011631043241155712,-13.474893543532133,70.0,-44.1155109049703,-59.95694276691066,-0.006016056848873644
1680046945.5850174,-5.729577951308232e-05,0.011631043241155712,-14.129205424198467,70.0,-43.90438658638304,-61.83818398876576,-0.006016056848873644
1680046945.6501274,-5.729577951308232e-05,0.011631043241155712,-14.545143864281924,70.0,-43.79524541674711,-62.65952474019319,-0.006016056848873644
1680046945.7178998,-5.729577951308232e-05,0.011631043241155712,-15.054135191042569,70.0,-43.86984891553469,-62.98377476581008,-0.006016056848873644
1680046945.7861214,-5.729577951308232e-05,0.011631043241155712,-15.508661523582717,70.0,-44.12377754160168,-63.302932105780435,-0.006016056848873644
1680046945.851608,-5.729577951308232e-05,0.011631043241155712,-15.925261028245966,70.0,-44.43786298014319,-63.60468061866844,-0.006016056848873644
1680046945.9186761,-5.729577951308232e-05,0.011631043241155712,-16.32789278342734,70.0,-44.419861039113115,-64.77834840640155,-0.006016056848873644
1680046945.9854312,-5.729577951308232e-05,0.011631043241155712,-16.644892335384128,70.0,-44.417106859167625,-65.75829992471212,-0.006016056848873644
1680046946.0508757,-5.729577951308232e-05,0.011631043241155712,-16.749271749289825,70.0,-44.35844560791419,-65.94721672564825,-0.006016056848873644
1680046946.118913,-5.729577951308232e-05,0.011631043241155712,-16.785167072079354,70.0,-44.32200824608579,-66.2152926856407,-0.006016056848873644
1680046946.1836128,-5.729577951308232e-05,0.011631043241155712,-16.787012917677195,70.0,-44.222882831361474,-66.21800380118697,-0.006016056848873644
1680046946.2512789,-5.729577951308232e-05,0.011631043241155712,-16.853270209124044,70.0,-44.07823028016635,-66.24082880282444,-0.006016056848873644
1680046946.3191845,-5.729577951308232e-05,0.011631043241155712,-16.950819035705713,70.0,-43.182440522329834,-66.27203818163933,-0.006016056848873644
1680046946.3842201,-5.729577951308232e-05,0.011631043241155712,-17.093301831448716,70.0,-42.37428957793676,-66.96592007442548,-0.006016056848873644
1680046946.4511683,-5.729577951308232e-05,0.011631043241155712,-17.328640089254936,70.0,-41.81141539351833,-68.42823464057622,-0.006016056848873644
1680046946.5185578,-5.729577951308232e-05,0.011631043241155712,-17.50208999122718,70.0,-41.12025226706832,-69.97805908116005,-0.006016056848873644
1680046946.5876892,-5.729577951308232e-05,0.011631043241155712,-17.562744266784,70.0,-40.32494249468341,-70.0,-0.006016056848873644
1680046946.6546657,-5.729577951308232e-05,0.011631043241155712,-17.620624902606068,70.0,-38.3757002423975,-70.0,-0.006016056848873644
1680046946.7195818,-5.729577951308232e-05,0.011631043241155712,-17.70889589808246,70.0,-36.68858439542048,-70.0,-0.006016056848873644
1680046946.7833426,-5.729577951308232e-05,0.011631043241155712,-18.025331529273327,70.0,-34.576537665554575,-70.0,-0.006016056848873644
1680046946.8519745,-5.729577951308232e-05,0.011631043241155712,-18.164564245878474,70.0,-33.86895647249892,-70.0,-0.006016056848873644
1680046946.917487,-5.729577951308232e-05,0.011631043241155712,-18.249667782511175,70.0,-33.4813464239629,-69.57751405879277,-0.006016056848873644
1680046946.984816,-5.729577951308232e-05,0.011631043241155712,-18.1967567542375,70.0,-33.205824281025976,-70.0,-0.006016056848873644
1680046947.0513632,-5.729577951308232e-05,0.011631043241155712,-18.1898885199561,70.0,-33.086413962716826,-70.0,-0.006016056848873644
1680046947.1219854,-5.729577951308232e-05,0.011631043241155712,-18.21058480770452,70.0,-33.05651724911782,-70.0,-0.006016056848873644
1680046947.1852543,-5.729577951308232e-05,0.011631043241155712,-18.436017898270443,70.0,-32.2053842498738,-70.0,-0.006016056848873644
1680046947.250145,-5.729577951308232e-05,0.011631043241155712,-18.655156508179452,70.0,-31.79653684015895,-70.0,-0.006016056848873644
1680046947.3214028,-5.729577951308232e-05,0.011631043241155712,-18.74275193971171,70.0,-31.49825154763509,-68.1961703342641,-0.006016056848873644
1680046947.3865085,-5.729577951308232e-05,0.011631043241155712,-18.796835554374475,70.0,-31.421561227299605,-66.20871383962934,-0.006016056848873644
1680046947.4556708,-5.729577951308232e-05,0.011631043241155712,-18.810289246045055,70.0,-31.365122897982832,-64.57281565839031,-0.006016056848873644
1680046947.5213299,-5.729577951308232e-05,0.011631043241155712,-18.784195840243576,70.0,-31.902357989610913,-63.12914626268173,-0.006016056848873644
1680046947.5861442,-5.729577951308232e-05,0.011631043241155712,-18.848024378710015,70.24906331365396,-33.11494352853551,-61.485869930623096,-0.006016056848873644
1680046947.656308,-5.729577951308232e-05,0.011631043241155712,-19.016550617276017,71.19628432776643,-34.38913191014833,-59.47982821414395,-0.006016056848873644
1680046947.7215304,-5.729577951308232e-05,0.011631043241155712,-19.23046719697873,72.26311740258066,-35.700181861570854,-57.52829763186922,-0.006016056848873644
1680046947.7900803,-5.729577951308232e-05,0.011631043241155712,-19.4863311495077,73.01340597007967,-37.05283732795354,-56.59035941460736,-0.006016056848873644
1680046947.892841,-5.729577951308232e-05,0.011631043241155712,-19.81040189395751,73.67289751000841,-38.79100650690731,-56.344707380360774,-0.006016056848873644
1680046947.9575489,-5.729577951308232e-05,0.011631043241155712,-20.028989228551595,74.22840798381611,-40.475097231847,-55.908355106918236,-0.006016056848873644
1680046948.0429184,-5.729577951308232e-05,0.011631043241155712,-20.112764519780452,74.83597252405929,-41.582673382356475,-54.47060311003258,-0.006016056848873644
1680046948.1233106,-5.729577951308232e-05,0.011631043241155712,-20.128141307791388,75.64602854976464,-41.871001349769394,-51.957506927465154,-0.006016056848873644
1680046948.1911306,-5.729577951308232e-05,0.011631043241155712,-20.02223230693615,75.94654032413865,-41.97242964114244,-50.38004899342976,-0.006016056848873644
1680046948.254055,-5.729577951308232e-05,0.011631043241155712,-19.734130937184727,76.00105357410395,-41.25825552618356,-49.33148578162303,-0.006016056848873644
1680046948.3200397,-5.729577951308232e-05,0.011631043241155712,-19.06713962312348,75.99786820304583,-39.87762550789182,-48.546874503060415,-0.006016056848873644
1680046948.389189,-5.729577951308232e-05,0.011631043241155712,-18.179967972732996,75.93857260865346,-37.54711531956387,-48.16911386995604,-0.006016056848873644
1680046948.4552035,-5.729577951308232e-05,0.011631043241155712,-17.186755615891045,75.78561999738699,-35.74315119989902,-47.762967400676914,-0.006016056848873644
1680046948.5244386,-5.729577951308232e-05,0.011631043241155712,-16.201811335101908,75.2179190511639,-33.92403643049267,-47.64044968226404,-0.006016056848873644
1680046948.625792,-5.729577951308232e-05,0.011631043241155712,-15.098228847515271,74.70103503185383,-31.619251366685177,-47.686708147590835,-0.006016056848873644
1680046948.6917932,-5.729577951308232e-05,0.011631043241155712,-13.896255822858794,74.17172046003523,-29.171896685822553,-47.78408347844248,-0.006016056848873644
1680046948.7561543,-5.729577951308232e-05,0.011631043241155712,-12.9360607203757,73.85259153292309,-27.270917234543745,-47.926313999600566,-0.006016056848873644
1680046948.824902,-5.729577951308232e-05,0.011631043241155712,-12.045919210491071,73.79280467882255,-25.65328259722373,-48.06298693181751,-0.006016056848873644
1680046948.9219093,-5.729577951308232e-05,0.011631043241155712,-10.952506463755235,73.8430767752703,-23.983434904278738,-47.67611981292808,-0.006016056848873644
1680046948.9897976,-5.729577951308232e-05,0.011631043241155712,-9.339565371652455,73.9068123493087,-21.8835214705491,-47.018355620695985,-0.006016056848873644
